id,popularity
6IfByzdeGt3iIsakTp16vz,44.58758062067853
17TO3XH1slhDyqnwypne06,35.49426945481227
5chxjST0MfWZPsaHrWgiqe,37.646378686867244
4Db6PxFIiK1a6nCEJABTHk,35.00021675675122
3MPKTMJIxlORqcxw542HHK,43.17816441927888
6VcRVPVTBPw0VBBLaWnxUd,30.91933804402431
5srKMwXoeyrRnyTnNbpgIW,70.9986198241631
0Tel1fmuCxEFV6wBLXsEdk,43.67636478760835
0opKedsbLA4lXauh3vLwij,36.20811045527302
00kRVu8i7miPCOki4eftOh,41.03818277397712
0e5UZ9IVx4oa7wCESemEFw,2.448660752648478
12Fkyg9lpmaz2zmKOfw2Y2,67.84617345569266
5STWTcdDBVkMBkSGw1Ga6i,20.81892458780532
3jTavhTXfWlnu8zsn9NCAY,38.82824766990026
1x2sGAnOMI0xZd8dZgLdCe,17.631113420569854
6vXWPTvqLgWrARnkf7UN9w,21.168974909780452
4J85vtoJQoazpZoUeGSiR5,17.802766682770716
6c1lmbshhocIyJDNDbOH75,49.8738830064712
0tzKyOcYe78OXSdZPWimaJ,17.576929578844826
5V1qVYdXSROLjeQL9nTCci,6.760544131045006
43gCbQcWZtkNxqrOvrv6oz,28.78691755965479
5NNMzoAvkxX6ZUiLqiAglu,0.9121685861262676
1UW1cjdH4XuFAL6KdhQecd,34.0250225222374
5tJAYcXTr3ZsnjJno5bvOZ,1.5738521484812755
5RBx3tM9hmVJAOnSUHIWkn,52.402574831301614
0wuaT5AUvkTJguxXwZU6QS,8.968224012945836
2wQN8tMYOHStr6Q61jh0IK,43.48628245300901
1s1RcqY9wVBCiRtazOUqpi,31.313193944851868
4dtlsMh8wam865qaU4WEnM,54.372886215499804
7jEVW8o2CIfdgziEJXnii8,39.21404646588563
65JmIZCsgkw2mbfobxt1CR,49.26344774227883
5mrWrdCAOl9KT9lCokRCz1,30.84656699180054
7djxemkRcsWAqrWTye4Vxt,33.17434216878472
28cj2OUozhatkBNkhYUA87,32.436684365321796
6kD1SNGPkfX9LwaGd1FG92,2.482964019127068
66olzBxCgKlpFRB1LKH5pO,52.39025402308082
1r1YvegGfckWHCAQAFYOm8,18.626812765394003
720YcfJfcMrRgn42LCdZZt,34.12991642816649
08FaSxzzqD69IdT087WoBj,9.078145250259354
6bwRCPiP5Y4Y9RhdTOzTGD,13.217615001876183
2rQvZscmpb6a7ejDiKprcL,37.35003964571636
635PqgECfFbL0MNLogX7Yv,47.244686036352675
6k2EnzDfpOE5GOX5cCv5zU,-2.567421581187282
2VSd0rlovKyQnDStM7TYgk,3.2873069978195195
1FojCmcsEdNgBMobm5v0hD,47.20492103357211
0Y2KgPtGisIsdXfCefd7xE,2.5916322341577374
1SywzbJaeZhb9aqpDytrEt,23.727510108269158
3oQI89ONOFsbdo8mkm80fE,18.54442592077453
4zRnEeAA8w9VWZ2DKYPJ3b,42.967269913128774
4zjrsX1IerxR6MWLmYip9m,17.249946831204774
6RMpR8v0WmlIhChhua2hso,16.171843439754397
3GSr0ADpd8dopn3oYdt79M,46.570587962647494
3l9OCOG3Vt6c2lxeMyGSIY,40.707818622288
2saUC1zF54xYGKmshY8ZgK,-2.05924921941077
5spvEbxrBfQGVIma67vwDM,26.63904408473443
5xXeIlEiWIA8xnPa8BkJyj,36.43301820121147
4WpsAiAJkgwLN9rrVUvn5t,12.059035150986231
7i02kwNspOmgoEex1F7alO,4.19054577130652
7pN6VXqfhGqxCepdsYrZdi,46.82397558317591
1qLyaDYSah7OEf7YbJmyIL,0.17723988733941343
2oOCYaGkOpOB5HPo15cEGl,42.207229409878096
4uSPPwbdSSXzZbkgrj3dnb,0.6480736610087463
7H3ojI1BsVy0dEJENqMt1k,46.423010287106536
5pQtfVIaQvINzl0XIGKNrC,45.10754438642167
4FIJGN79n749hSNWy5IFce,20.493295755659776
43V6FVwwmOmIePinSLyjsK,35.85763982356236
07Hx52VDE1d0ioKIrch9MF,14.667536545282845
5RaNvzMaYGCZ8ggLWPYTxh,19.86646328395562
4N5jIOO9XyeRre5EvsFvZY,29.417609844697264
2VNcaVb8kbQmc42obTg6ig,36.735581809414406
5J2x7kz4AtCTva5HlWQNrg,0.47336012919150927
03yOjwHoOPDlTUg0NRxN6t,35.95152914064549
7G0PgkkbavF7Rh4zNrUxH0,61.127085545041865
2Ezia43Cm4DtUJhUZkbuFD,28.497162118850497
0aLvn31cmUcmhtSnbty3iS,31.31699601089271
54AsKKJcFmJ6BhVu2ym5Aw,0.6039257922098134
4zvfgpO3ZUsBXKg2Ikw6D9,41.94770730902765
3YOq5ktJctZ17WBQTOwvsr,0.6211117601990483
6ua2K2iM6bpv4HInHwsi5n,1.3543382478290666
2FLpVTchd5oEAHBAUgWdnH,0.16682477686054464
5ByzOSn3xMsSRmTZnVvoNm,33.725405633562055
5UataKynZI2Olp6Wx5kaMk,44.18358425069259
37V2ifieSCv4oM55BVXTjr,38.051795369508916
18hahtHG0qUezY5cGxn8yT,9.648396721316042
6jz32sjDndaTFNqpC6ZkDF,44.57986969453943
1RzvCKDGLcPaz9jEpsADWZ,26.839851031697826
5KF0EK4CXSyX9XBNQXw6kJ,35.79224100917166
0EW6paOjVIZKJELj0WGgRN,0.4066602339006875
4nt0otvwM79AhZJ3ZteZ8B,28.681758020572673
0epvB5IScNb8RByxjIfBci,0.5112566077036937
51MSfW6U4piwNTOmzTRaF9,0.34349798389895514
648gUDINTdOBbcSaFNIQOy,0.05608608869740528
7ufN3BIJQLiPIApEqDejeK,3.8438195820271543
2RTJb38a9YyVuxDDR3S7ot,2.308561269209716
40IHflbrHcOuC8ZcYxUSAC,37.797285810439845
0yJPBuuvvstUhx4gfjAFTr,35.85447443679906
5UTBBjPbSAWpnhaXsFtCrA,26.710211197681737
5p4Hg7eUMnEFYu4Gkb6n0S,21.046403570194087
2pA4ip3VIEVcIa3qE02oAX,62.29228674457725
5TQEggGtsutzhOsYFfCAtE,42.47415491320091
13AR51QUAk0N0Hg75wnaSe,9.255492964391708
7l7Z8o9JeetyPgaDFgEiPz,40.958276799118806
4FSaAAFjxV3tiRjjtDkEr0,21.019580515370556
5uhbZrlsigc75Pq7bUTxtj,1.5691178551768121
5id3Rqn7SPj1LX4FfY4nGz,27.55534026128614
5wYsaAnkSGwRGnJdY59WmY,2.235746922327772
6FUtmdrm80AtIRgwylCAHK,28.970254460771514
28w6mwqpRPqireb1OT6OEZ,36.053656797458004
7hnayhSRyYdRGr3YjMpLJb,39.25921809738665
4EcF8Q30TZiZ1ya74qCeWs,37.70265890816542
3HeXfgP8AzMNgR46E9mb9f,4.126439761801614
0FP04YnQ8eDxkAH4rlwFar,39.19326806452059
3d7Tvsipt34qakwN2AiHp6,34.381425743671755
5QepcFT1p5DRzhtL0Bv3ix,35.1213951029813
6xDcVHDlvN5mJ4uCT5gO6V,9.6497978550777
3ipBSYejQd7MeU1mQ3LIzw,38.83647873781454
5KgbyD2lQQlIupAaPjgiXg,37.80166800497863
3YNPCLXDrYsvQkrsySYw4X,1.953523911903482
0Jk37GyTxhDHNg6FylfCYH,33.72896519511016
23GWOPnXdkLmuwMaKvp3dL,15.824697119377182
5bNpYsNWgvF3kLC54vplp8,38.59020538247703
429MqIq5nGH32feyRZHunv,46.332022817708484
6OABxperoKNyrF5OEdBfHw,29.99312993444098
0G7gu8m9HuYX3vAAz2gcFi,49.02250317099587
0tm2gY77p2X7BsSWRq0cBk,39.17829486531613
2qfIsd0DTlrqSskYrxMX4y,13.315501302626377
58uuh9HLtbIxdiGhXwdwNy,35.38802508689856
37pkQTkkFWqGVn2mVRVWHe,16.342240749946615
15fa4sGjVoVnF6FUD1xYBf,5.373034093089733
2wCgOxYof67qXam24a3pHz,39.10973525350127
0E8J4DIUrZZpqMAJUuvVjn,37.558308180992526
3wFjE6NeI78LqFXP2PMbQG,0.5882185717095936
4FctVtWnzrFKOigaocH9Yh,9.954045983733355
0LNn2O06dvsZqvWaS870xJ,51.897572356050716
0eFndjUBaTQdO81uRO9lBL,33.82018174531547
4fNbS43X6yt4iWxLgRqwKa,18.9027934291088
5uuXtfqM7Wp3idCxyHeOll,49.63696191458502
3nHWB4UXzes6uExt8BmS75,3.31100196205871
