id,popularity
6IfByzdeGt3iIsakTp16vz,48.27053747673116
17TO3XH1slhDyqnwypne06,32.521251469669764
5chxjST0MfWZPsaHrWgiqe,32.9054436531793
4Db6PxFIiK1a6nCEJABTHk,34.680787121062515
3MPKTMJIxlORqcxw542HHK,47.96385870008617
6VcRVPVTBPw0VBBLaWnxUd,27.401622895704648
5srKMwXoeyrRnyTnNbpgIW,77.56111541313166
0Tel1fmuCxEFV6wBLXsEdk,35.652602660397825
0opKedsbLA4lXauh3vLwij,33.92353228564134
00kRVu8i7miPCOki4eftOh,37.265369650791854
0e5UZ9IVx4oa7wCESemEFw,3.3291962607586756
12Fkyg9lpmaz2zmKOfw2Y2,61.4530257683882
5STWTcdDBVkMBkSGw1Ga6i,20.088080274338072
3jTavhTXfWlnu8zsn9NCAY,41.16786295073071
1x2sGAnOMI0xZd8dZgLdCe,5.791206951709971
6vXWPTvqLgWrARnkf7UN9w,17.63337661747171
4J85vtoJQoazpZoUeGSiR5,13.272787962807719
6c1lmbshhocIyJDNDbOH75,49.557820790337644
0tzKyOcYe78OXSdZPWimaJ,30.847991631170515
5V1qVYdXSROLjeQL9nTCci,30.51745283536105
43gCbQcWZtkNxqrOvrv6oz,24.670404175372067
5NNMzoAvkxX6ZUiLqiAglu,0.8520485693220534
1UW1cjdH4XuFAL6KdhQecd,35.58684928852698
5tJAYcXTr3ZsnjJno5bvOZ,5.174682041682972
5RBx3tM9hmVJAOnSUHIWkn,49.703916093282295
0wuaT5AUvkTJguxXwZU6QS,3.7659499247012826
2wQN8tMYOHStr6Q61jh0IK,40.31763945101925
1s1RcqY9wVBCiRtazOUqpi,28.71505190020204
4dtlsMh8wam865qaU4WEnM,48.24460874405136
7jEVW8o2CIfdgziEJXnii8,37.86130627400205
65JmIZCsgkw2mbfobxt1CR,38.25401724354645
5mrWrdCAOl9KT9lCokRCz1,29.798906776539337
7djxemkRcsWAqrWTye4Vxt,31.285101473450478
28cj2OUozhatkBNkhYUA87,29.606836714641755
6kD1SNGPkfX9LwaGd1FG92,1.4900471713084344
66olzBxCgKlpFRB1LKH5pO,55.91963847585258
1r1YvegGfckWHCAQAFYOm8,15.602787463862196
720YcfJfcMrRgn42LCdZZt,32.823398155944176
08FaSxzzqD69IdT087WoBj,14.72428494270317
6bwRCPiP5Y4Y9RhdTOzTGD,11.510587008890846
2rQvZscmpb6a7ejDiKprcL,37.06638469363085
635PqgECfFbL0MNLogX7Yv,49.835922687547644
6k2EnzDfpOE5GOX5cCv5zU,4.593776507590667
2VSd0rlovKyQnDStM7TYgk,0.9044044201331314
1FojCmcsEdNgBMobm5v0hD,44.170693850833494
0Y2KgPtGisIsdXfCefd7xE,-0.9573308055160742
1SywzbJaeZhb9aqpDytrEt,20.938999124780967
3oQI89ONOFsbdo8mkm80fE,31.10895335316248
4zRnEeAA8w9VWZ2DKYPJ3b,51.37978326398172
4zjrsX1IerxR6MWLmYip9m,12.751400561209554
6RMpR8v0WmlIhChhua2hso,30.32915806526291
3GSr0ADpd8dopn3oYdt79M,28.19079743580367
3l9OCOG3Vt6c2lxeMyGSIY,47.39577050770051
2saUC1zF54xYGKmshY8ZgK,0.26981601751970735
5spvEbxrBfQGVIma67vwDM,27.156352117150135
5xXeIlEiWIA8xnPa8BkJyj,34.95025587968046
4WpsAiAJkgwLN9rrVUvn5t,14.425723609618618
7i02kwNspOmgoEex1F7alO,3.553760139086964
7pN6VXqfhGqxCepdsYrZdi,44.544163803936264
1qLyaDYSah7OEf7YbJmyIL,2.500688515013792
2oOCYaGkOpOB5HPo15cEGl,52.65726639003201
4uSPPwbdSSXzZbkgrj3dnb,1.3818385325324305
7H3ojI1BsVy0dEJENqMt1k,42.802572839941796
5pQtfVIaQvINzl0XIGKNrC,42.56604808875699
4FIJGN79n749hSNWy5IFce,25.12326314677035
43V6FVwwmOmIePinSLyjsK,42.008422151938255
07Hx52VDE1d0ioKIrch9MF,7.723653877500775
5RaNvzMaYGCZ8ggLWPYTxh,31.607620757377447
4N5jIOO9XyeRre5EvsFvZY,20.323595883422325
2VNcaVb8kbQmc42obTg6ig,36.251756072924294
5J2x7kz4AtCTva5HlWQNrg,1.4547729786406118
03yOjwHoOPDlTUg0NRxN6t,36.162171403406106
7G0PgkkbavF7Rh4zNrUxH0,53.59132983392287
2Ezia43Cm4DtUJhUZkbuFD,31.20009289553338
0aLvn31cmUcmhtSnbty3iS,32.026318862262045
54AsKKJcFmJ6BhVu2ym5Aw,-0.5092338767457795
4zvfgpO3ZUsBXKg2Ikw6D9,41.37904573365193
3YOq5ktJctZ17WBQTOwvsr,2.0405872586478533
6ua2K2iM6bpv4HInHwsi5n,0.2372776090714471
2FLpVTchd5oEAHBAUgWdnH,4.62057695942221
5ByzOSn3xMsSRmTZnVvoNm,31.398396764421165
5UataKynZI2Olp6Wx5kaMk,46.254913222825785
37V2ifieSCv4oM55BVXTjr,49.20669660738852
18hahtHG0qUezY5cGxn8yT,6.792853002899406
6jz32sjDndaTFNqpC6ZkDF,46.560511736925164
